tweet_id,tweet_str_id,retweet_from_tweet_str_id,text,hashtags,user_id,original_user_id,created_at,image_url
1161065357467164673,1161065357467164673,1161064435928244224,"RT @Reuters: Factbox: Argentina's Fernandez could review IMF deal, impose capital controls https://t.co/c8wTQ2msvt https://t.co/7aCb1GPd15",None,adi7anand,Reuters,Tue Aug 13 00:02:07 +0000 2019,http://pbs.twimg.com/media/EBzt852WwAAJS55.jpg
1161065199945879557,1161065199945879557,1161064825713283072,RT @RT_com: Will of the people: How SUPER are the 'superdelegates'? https://t.co/gNQ2ZgbpzE,None,postalfox0520,RT_com,Tue Aug 13 00:01:29 +0000 2019,http://pbs.twimg.com/media/EByH2BTW4AAOK2t.jpg
1161065277007814659,1161065277007814659,1161064825713283072,RT @RT_com: Will of the people: How SUPER are the 'superdelegates'? https://t.co/gNQ2ZgbpzE,None,Gerlee55388638,RT_com,Tue Aug 13 00:01:48 +0000 2019,http://pbs.twimg.com/media/EByH2BTW4AAOK2t.jpg
1161066064790339589,1161066064790339589,1161064825713283072,RT @RT_com: Will of the people: How SUPER are the 'superdelegates'? https://t.co/gNQ2ZgbpzE,None,TrustyGordon,RT_com,Tue Aug 13 00:04:56 +0000 2019,http://pbs.twimg.com/media/EByH2BTW4AAOK2t.jpg
1161066147946434560,1161066147946434560,1161064825713283072,RT @RT_com: Will of the people: How SUPER are the 'superdelegates'? https://t.co/gNQ2ZgbpzE,None,PhilDeCarolis,RT_com,Tue Aug 13 00:05:15 +0000 2019,http://pbs.twimg.com/media/EByH2BTW4AAOK2t.jpg
1161067276914831360,1161067276914831360,1161064825713283072,RT @RT_com: Will of the people: How SUPER are the 'superdelegates'? https://t.co/gNQ2ZgbpzE,None,HusseinMalek0,RT_com,Tue Aug 13 00:09:45 +0000 2019,http://pbs.twimg.com/media/EByH2BTW4AAOK2t.jpg
1161068138055852035,1161068138055852035,1161064825713283072,RT @RT_com: Will of the people: How SUPER are the 'superdelegates'? https://t.co/gNQ2ZgbpzE,None,idreamofanarchy,RT_com,Tue Aug 13 00:13:10 +0000 2019,http://pbs.twimg.com/media/EByH2BTW4AAOK2t.jpg
1161065553517264896,1161065553517264896,1161065324772581376,RT @Reuters: Brazil prosecutors seek to bar Bolsonaro's son as envoy to U.S. https://t.co/vhFA41WDvC https://t.co/pv4BxH4GRw,None,falconhamada_90,Reuters,Tue Aug 13 00:02:54 +0000 2019,http://pbs.twimg.com/media/EBzuwqHXYAYyPLi.jpg
1161065902126899201,1161065902126899201,1161065324772581376,RT @Reuters: Brazil prosecutors seek to bar Bolsonaro's son as envoy to U.S. https://t.co/vhFA41WDvC https://t.co/pv4BxH4GRw,None,Kande6318,Reuters,Tue Aug 13 00:04:17 +0000 2019,http://pbs.twimg.com/media/EBzuwqHXYAYyPLi.jpg
1161067161022095361,1161067161022095361,1161065324772581376,RT @Reuters: Brazil prosecutors seek to bar Bolsonaro's son as envoy to U.S. https://t.co/vhFA41WDvC https://t.co/pv4BxH4GRw,None,gramscista,Reuters,Tue Aug 13 00:09:17 +0000 2019,http://pbs.twimg.com/media/EBzuwqHXYAYyPLi.jpg
1161067425208709123,1161067425208709123,1161065324772581376,RT @Reuters: Brazil prosecutors seek to bar Bolsonaro's son as envoy to U.S. https://t.co/vhFA41WDvC https://t.co/pv4BxH4GRw,None,saragon,Reuters,Tue Aug 13 00:10:20 +0000 2019,http://pbs.twimg.com/media/EBzuwqHXYAYyPLi.jpg
1161067663411601410,1161067663411601410,1161065324772581376,RT @Reuters: Brazil prosecutors seek to bar Bolsonaro's son as envoy to U.S. https://t.co/vhFA41WDvC https://t.co/pv4BxH4GRw,None,daysecoficial,Reuters,Tue Aug 13 00:11:17 +0000 2019,http://pbs.twimg.com/media/EBzuwqHXYAYyPLi.jpg
1161067805975961600,1161067805975961600,1161065324772581376,RT @Reuters: Brazil prosecutors seek to bar Bolsonaro's son as envoy to U.S. https://t.co/vhFA41WDvC https://t.co/pv4BxH4GRw,None,luciogoes,Reuters,Tue Aug 13 00:11:51 +0000 2019,http://pbs.twimg.com/media/EBzuwqHXYAYyPLi.jpg
1161066829646745600,1161066829646745600,1161066082528059394,RT @Reuters: 24 teams of amateur players assembled to compete in 'swamp soccer' https://t.co/ROAH3xxk4J,None,Atmoz5,Reuters,Tue Aug 13 00:07:58 +0000 2019,http://pbs.twimg.com/amplify_video_thumb/1160874059158163456/img/8UoMaaMIfJLspPeM.jpg
1161066940313559046,1161066940313559046,1161066082528059394,RT @Reuters: 24 teams of amateur players assembled to compete in 'swamp soccer' https://t.co/ROAH3xxk4J,None,shasmull,Reuters,Tue Aug 13 00:08:24 +0000 2019,http://pbs.twimg.com/amplify_video_thumb/1160874059158163456/img/8UoMaaMIfJLspPeM.jpg
1161067508230529026,1161067508230529026,1161066082528059394,RT @Reuters: 24 teams of amateur players assembled to compete in 'swamp soccer' https://t.co/ROAH3xxk4J,None,Bolor90790070,Reuters,Tue Aug 13 00:10:40 +0000 2019,http://pbs.twimg.com/amplify_video_thumb/1160874059158163456/img/8UoMaaMIfJLspPeM.jpg
1161066536154488833,1161066536154488833,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,ShaheedSy,ABC,Tue Aug 13 00:06:48 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161066551874904069,1161066551874904069,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,arifjamallodhi,ABC,Tue Aug 13 00:06:52 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161066660054196224,1161066660054196224,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,EEERepoter,ABC,Tue Aug 13 00:07:17 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161066797489016832,1161066797489016832,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,FUEunTAL,ABC,Tue Aug 13 00:07:50 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161066951617028097,1161066951617028097,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,lacewilliams,ABC,Tue Aug 13 00:08:27 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161066957610856448,1161066957610856448,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,Gouledanidanta,ABC,Tue Aug 13 00:08:28 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161066984819298305,1161066984819298305,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,NewsPressNYC,ABC,Tue Aug 13 00:08:35 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161067021691322368,1161067021691322368,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,shadesmagazine1,ABC,Tue Aug 13 00:08:44 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161067150003458048,1161067150003458048,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,rioabdulf,ABC,Tue Aug 13 00:09:14 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161067237853167617,1161067237853167617,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,DuhartKimberlie,ABC,Tue Aug 13 00:09:35 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161068006572560385,1161068006572560385,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,antoinethoughts,ABC,Tue Aug 13 00:12:39 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161068010297274375,1161068010297274375,1161066304624893952,RT @ABC: Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,TheOneBoston98,ABC,Tue Aug 13 00:12:39 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161066736054968320,1161066736054968320,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,stateofchandra,Reuters,Tue Aug 13 00:07:36 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161066780435111944,1161066780435111944,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,thewheel5950,Reuters,Tue Aug 13 00:07:46 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161066851348156418,1161066851348156418,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,NewsPressNYC,Reuters,Tue Aug 13 00:08:03 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161067033854955521,1161067033854955521,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,shasmull,Reuters,Tue Aug 13 00:08:47 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161067089119068161,1161067089119068161,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,aragunde,Reuters,Tue Aug 13 00:09:00 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161067268073279489,1161067268073279489,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,oddmath,Reuters,Tue Aug 13 00:09:42 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161067320011194369,1161067320011194369,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,rayfill,Reuters,Tue Aug 13 00:09:55 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161067871100755968,1161067871100755968,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,cobodo,Reuters,Tue Aug 13 00:12:06 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161067882719019008,1161067882719019008,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,rakulkumar555,Reuters,Tue Aug 13 00:12:09 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161068021240291334,1161068021240291334,1161066683303419904,RT @Reuters: Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,kingnegro360,Reuters,Tue Aug 13 00:12:42 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161067437304897536,1161067437304897536,932141393195290624,"RT @Forbes: Asia's most corrupt countries:
1. India
2. Vietnam
3. Thailand
https://t.co/JElXSD0DWV https://t.co/mnko569jh7",None,kalikaprasad5,Forbes,Tue Aug 13 00:10:23 +0000 2019,http://pbs.twimg.com/media/DO-hqAmW4AAKtl_.jpg
1161064825713283072,1161064825713283072,None,Will of the people: How SUPER are the 'superdelegates'? https://t.co/gNQ2ZgbpzE,None,RT_com,None,Tue Aug 13 00:00:00 +0000 2019,http://pbs.twimg.com/media/EByH2BTW4AAOK2t.jpg
1161064878309666816,1161064878309666816,None,@TheAtlantic From O Brother Where Art Thou: https://t.co/ZT1q3ExH6r,None,BeeNLiveToRide,None,Tue Aug 13 00:00:13 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzuUgPU0AArcSi.jpg
1161064899612696578,1161064899612696578,None,Olive Garden fans can snag an exclusive lifetime pasta pass for the first time ever https://t.co/JxuF3042s7 https://t.co/zg0P1rCy8r,None,YahooNews,None,Tue Aug 13 00:00:18 +0000 2019,http://pbs.twimg.com/media/EBzuX5OXsAAx-Hx.jpg
1161064920349323266,1161064920349323266,None,@TheAtlantic Meet me in Montauk https://t.co/x4LTuUM9rf,None,heyn0ww,None,Tue Aug 13 00:00:23 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzuYz1XUAAa29h.jpg
1161064923541180416,1161064923541180416,None,@CNN .....Racist https://t.co/lTOsoiwIwW,None,JkRetired,None,Tue Aug 13 00:00:23 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzuYyfX4AUNe_y.jpg
1161064977161060352,1161064977161060352,None,@Reuters Sure #MoscowMitch whatever you say https://t.co/Dcv7GEKDam,MoscowMitch,photog_grrl,None,Tue Aug 13 00:00:36 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzub09VUAAceye.jpg
1161065058358747136,1161065058358747136,None,@CNN People in Hong Kong are fighting for Democracy while Democrats in the US are fighting for Socialism/Communism. https://t.co/MEbPeDQdCA,None,DaveDunndee,None,Tue Aug 13 00:00:56 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzugyIWsAIy_c7.jpg
1161065110070104065,1161065110070104065,None,"@TIME come ON, man. https://t.co/rxDl924s9p",None,btat,None,Tue Aug 13 00:01:08 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzujz-UwAAECBz.jpg
1161065300974088192,1161065300974088192,None,@CNN peace? https://t.co/d9749KPQYU,None,zzzzzsha,None,Tue Aug 13 00:01:53 +0000 2019,http://pbs.twimg.com/media/EBzuvB-X4AEn8Cx.jpg
1161065324772581376,1161065324772581376,None,Brazil prosecutors seek to bar Bolsonaro's son as envoy to U.S. https://t.co/vhFA41WDvC https://t.co/pv4BxH4GRw,None,Reuters,None,Tue Aug 13 00:01:59 +0000 2019,http://pbs.twimg.com/media/EBzuwqHXYAYyPLi.jpg
1161065354241748994,1161065354241748994,None,@nytimes Grammar police here to smack you around for that floating third person pronoun. https://t.co/ERq8kSF26o,None,CleopatrasHat,None,Tue Aug 13 00:02:06 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzuyFKXUAEPELi.jpg
1161065761542168578,1161065761542168578,None,@CNN Punks with badges. #Galveston PD https://t.co/UxmSz2IZpn,Galveston,DaveMor54469935,None,Tue Aug 13 00:03:43 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzvJ0eXYAEEINl.jpg
1161065762699825152,1161065762699825152,None,@CNN We had the most horrible immigration laws and it's about time someone did something about it!!😁 https://t.co/IIzCSvzGBz,None,mikezocchi123,None,Tue Aug 13 00:03:44 +0000 2019,http://pbs.twimg.com/media/EBzvJ_eXkAAfMUn.png
1161065938696966151,1161065938696966151,None,@HuffPost The last thing Epstein saw... https://t.co/4ixGkEQsMv,None,TrueDat2020,None,Tue Aug 13 00:04:26 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzvT1eXkAEO71q.jpg
1161066004576739329,1161066004576739329,None,@CNN @AprilDRyan What  https://t.co/ZlCAY1BGMj,None,someknew,None,Tue Aug 13 00:04:41 +0000 2019,http://pbs.twimg.com/ext_tw_video_thumb/1161044312483946502/pu/img/vKVu5ZIrPD_e2_n1.jpg
1161066082528059394,1161066082528059394,None,24 teams of amateur players assembled to compete in 'swamp soccer' https://t.co/ROAH3xxk4J,None,Reuters,None,Tue Aug 13 00:05:00 +0000 2019,http://pbs.twimg.com/amplify_video_thumb/1160874059158163456/img/8UoMaaMIfJLspPeM.jpg
1161066152279334912,1161066152279334912,None,A list of 10 constituencies that should provide interesting races in Manitoba https://t.co/EAQlTGWJWN https://t.co/kqZhysK28G,None,nationalpost,None,Tue Aug 13 00:05:16 +0000 2019,http://pbs.twimg.com/media/EBzvgv_XUAEE5Ap.jpg
1161066166271352832,1161066166271352832,None,@CNN I hope more states DO NOT follow this disaster. https://t.co/Rk6kohMrHV,None,afilms1776,None,Tue Aug 13 00:05:20 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzvhTYVUAALfDp.jpg
1161066229735419905,1161066229735419905,None,"@CNN @AprilDRyan Old &amp; Busted: #Russiagate
New Hotness: #WhiteSupremacy

#NewBoogeyman https://t.co/cUWP1jv99F",Russiagate,UlaLomu,None,Tue Aug 13 00:05:35 +0000 2019,http://pbs.twimg.com/media/EBzvktxUIAAYyMe.png
1161066304624893952,1161066304624893952,None,Rohingya Muslims celebrate at a fair during Eid al-Adha in a refugee camp. https://t.co/fhtrMQwfO6 https://t.co/L2U0Uko1Oo,None,ABC,None,Tue Aug 13 00:05:53 +0000 2019,http://pbs.twimg.com/media/EBzvpAmWwAAXr5d.png
1161066329358704640,1161066329358704640,None,@CNN @AprilDRyan Especially when it based on lies created by cnn. The truth about Charlottesville https://t.co/WOjfL9zKeK,None,parody_cnn,None,Tue Aug 13 00:05:59 +0000 2019,http://pbs.twimg.com/media/EBzvqipW4AAqzZG.jpg
1161066419468951552,1161066419468951552,None,@politico @luciemorrismarr Well at least that's got William Barr's Halloween costume organised https://t.co/wiPyiJZPmS,None,bongobeach33,None,Tue Aug 13 00:06:20 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzvv8zU8AAEtr3.jpg
1161066637493252098,1161066637493252098,None,@TheAtlantic A big answer: https://t.co/kkyJJ1DeCJ,None,i_am_p51,None,Tue Aug 13 00:07:12 +0000 2019,http://pbs.twimg.com/media/EBzv85tXsAEv8iN.jpg
1161066639158382592,1161066639158382592,None,@EpochTimes Rule of Law or Mob Rule https://t.co/WwevecqoIE,None,tcblues,None,Tue Aug 13 00:07:13 +0000 2019,http://pbs.twimg.com/media/EBzv2YKWsAE9FWb.jpg
1161066683303419904,1161066683303419904,None,Verizon to sell Tumblr to WordPress owner https://t.co/wKDCyv51sj https://t.co/pMm5kc4ERR,None,Reuters,None,Tue Aug 13 00:07:23 +0000 2019,http://pbs.twimg.com/media/EBzv_tmWsAEx1nx.jpg
1161066708771250176,1161066708771250176,None,Property owners hit hard by Plantation blast vow to rebuild https://t.co/SD5i5ppdwU https://t.co/mTiHmo3Tsf,None,SunSentinel,None,Tue Aug 13 00:07:29 +0000 2019,http://pbs.twimg.com/media/EBzwBIYWwAgInxS.jpg
1161066718678044672,1161066718678044672,None,@THR @Alyssa_Milano Hollyweird thinks their opinion matters https://t.co/reyUjt7USL,None,kirkwwjd,None,Tue Aug 13 00:07:31 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzwBYLVUAEEwMN.jpg
1161066751062347777,1161066751062347777,None,@nytimes And instead of digging into this... https://t.co/CjShTtg6SW,None,M0kley,None,Tue Aug 13 00:07:39 +0000 2019,http://pbs.twimg.com/media/EBzwDZNWkAAtSR3.jpg
1161066858176552960,1161066858176552960,None,"@nytimes Hmmm...really...I find it all baffling, yet somehow not surprised. https://t.co/ChuidxRSzv",None,DJones55776045,None,Tue Aug 13 00:08:05 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzwJmbXYAYvW4i.jpg
1161066991563812870,1161066991563812870,None,@TorontoStar @ChantalHbert Don't forget !!! https://t.co/q0LkCpj7U1,None,liamkeenan8,None,Tue Aug 13 00:08:37 +0000 2019,http://pbs.twimg.com/media/EBzwRIIXYAALDy_.png
1161067094206795778,1161067094206795778,None,@TheAtlantic 2nd place https://t.co/5VBQXc3RI5,None,heyn0ww,None,Tue Aug 13 00:09:01 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzwXXeWwAI8SvV.jpg
1161067157838585856,1161067157838585856,None,@nytimes This gonna be lit😂😂 https://t.co/H3EYFGj58S,None,Moe58543719,None,Tue Aug 13 00:09:16 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzwayZXYAE2puV.jpg
1161067172464082944,1161067172464082944,None,"@RawStory You mean you were both in the same dorm, at the same time?? https://t.co/YyPexu44D1",None,MelRisHere,None,Tue Aug 13 00:09:20 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzwb7eWwAERmrP.jpg
1161067187391598592,1161067187391598592,None,@nytimes @AshaRangappa_ And I wonder WHY? This EAGLE 🦅has real Cajones...no? .... hello? Donald? https://t.co/VfEbMdndyD,None,Frodo60,None,Tue Aug 13 00:09:23 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzwcgkWwAARifR.jpg
1161067290936242177,1161067290936242177,None,"@CNN @AprilDRyan Biden says you can be as smart as whites.

you have to want to, though.

#Qanon @infinitechan https://t.co/PZwmdoKccU",Qanon,krofoot,None,Tue Aug 13 00:09:48 +0000 2019,http://pbs.twimg.com/media/EBzwiz2VAAAro7T.jpg
1161067690091601920,1161067690091601920,None,@EpochTimes And women! Like Naomi Campbell and Heidi Klum. #pedos https://t.co/dYx7gTw5VO,pedos,xanono2,None,Tue Aug 13 00:11:23 +0000 2019,http://pbs.twimg.com/media/EBzw575WkAEngcM.jpg
1161067700405202945,1161067700405202945,None,"@Reuters #BorisJohnson #Brexit

image credits: Drew Sheneman @TribuneAgency https://t.co/xvuO8h4Qtv",BorisJohnson,anonymouscomm14,None,Tue Aug 13 00:11:26 +0000 2019,http://pbs.twimg.com/media/EBzw6v1UIAA457x.jpg
1161067724174450688,1161067724174450688,None,"Argentina farmers digest primary election shock, wait to export despite weaker peso https://t.co/hFTvSrsHUb https://t.co/N3uHR7zGOn",None,Reuters,None,Tue Aug 13 00:11:31 +0000 2019,http://pbs.twimg.com/media/EBzw8USXUAAe_CM.jpg
1161067985601257472,1161067985601257472,None,@nytimes Good https://t.co/kA1i8aNhR0,None,bswizzle2004,None,Tue Aug 13 00:12:34 +0000 2019,http://pbs.twimg.com/media/EBzxLUPXoAUaJKf.jpg
1161067998074900480,1161067998074900480,None,@Independent photo of the guard released https://t.co/cGT6OQIK62,None,superwalter64_,None,Tue Aug 13 00:12:36 +0000 2019,http://pbs.twimg.com/media/EBzxICQUIAAc5kq.jpg
1161068040336920576,1161068040336920576,None,@nytimes Donald Tranmp Pichi's head https://t.co/3fD0d51GVt,None,jaimeconsejal16,None,Tue Aug 13 00:12:47 +0000 2019,http://pbs.twimg.com/media/EBzxOUOXoAEArY1.jpg
1161068104560140288,1161068104560140288,None,"@CNN “Disassembling a bit”

Gee, YA THINK @Scaramucci ? 

🚨Where the hell have you been?!? 🚨 https://t.co/ZiyXKthN7t",None,wensilver,None,Tue Aug 13 00:13:02 +0000 2019,http://pbs.twimg.com/tweet_video_thumb/EBzxSI_XYAIhS-0.jpg
